execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.007460673650105794,0.12218024242424234,1.0,1.0,0.8106410933669254,1024.0,206.0,0.12964091607434813,0.0006475234511919699,0.006765548283183289,0.0,0.0,0.008391976113500465,0.0,12.24744871391589,0.0073219631186428455,50x50,50,50,0.5,0.05,corner
0.257840633392334,0.06987890909090905,1.0,1.0,0.9448097786070475,1419.0,154.66666666666666,0.32771954248324303,0.1637116371019105,0.0028169955694972875,0.0,0.0,0.012937319114236295,35.35533905932738,12.814921857827391,0.16351574548692868,50x50,50,50,0.6,0.0,center
0.023173411687215168,0.09867266666666663,1.0,1.0,0.9298521846052998,1394.0,139.33333333333334,0.1218460783538818,0.021347803079627057,0.006220039818255147,0.0,0.0,0.013724908996140801,35.35533905932738,11.08552609887726,0.01824466539559667,50x50,50,50,0.6,0.0,corner
0.09019629160563152,0.06908275757575756,1.0,1.0,0.942774262557779,1419.0,157.0,0.15927904918138905,0.015737909024193975,0.009440627202086656,0.0,0.0,0.004186196381953767,35.35533905932738,1.632993161855452,0.006548014379621518,50x50,50,50,0.6,0.01,center
0.007814963658650717,0.1021816666666666,1.0,1.0,0.9163764825556043,1369.0,165.0,0.10999663032531731,0.00031890035504427593,0.002701835854109715,0.0,0.0,0.006375995168593946,0.0,12.083045973594572,0.002887766718074667,50x50,50,50,0.6,0.01,corner
0.11934598286946614,0.06288478787878786,1.0,1.0,0.8454891392229572,1272.3333333333333,172.66666666666666,0.182230770748254,0.054514328736439015,0.002939215323532792,0.0,0.0,0.012267730735328683,33.46972097616325,6.79869268479038,0.05739805390906246,50x50,50,50,0.6,0.05,center
0.015384276707967123,0.099509909090909,1.0,1.0,0.7971946546978407,1179.0,202.33333333333334,0.11489418579887611,0.012847325421134776,0.006291957167467446,0.0,0.0,0.012663777367889767,32.526911934581186,19.669491322575908,0.019025203270600914,50x50,50,50,0.6,0.05,corner
0.07086563110351562,0.050690242424242436,1.0,1.0,0.9356601054909709,1627.0,132.66666666666666,0.12155587352775805,0.006359947232126788,0.0024605037685858306,0.0,0.0,0.011262772516227143,38.18376618407357,5.2493385826745405,0.0047789585039783545,50x50,50,50,0.7,0.0,center
0.006152788798014323,0.0764902424242424,1.0,1.0,0.9157012763278232,1600.0,132.66666666666666,0.08264303122225673,0.00012670780502762043,0.002575709281900208,0.0,0.0,0.00430255947030105,0.0,4.642796092394706,0.002701694921080601,50x50,50,50,0.7,0.0,corner
0.09904734293619792,0.05565527272727275,1.0,1.0,0.9262689451978335,1627.0,144.66666666666666,0.15470261566347066,0.008770219654198311,0.013140664871162281,0.0,0.0,0.01549905355144058,38.18376618407357,16.519348924485158,0.020523273663966213,50x50,50,50,0.7,0.01,center
