execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.002102184295654297,0.009094336363636366,1.0,1.0,0.8964312544793934,729.0,50.7,0.011196520659290662,0.00019831504348820947,0.001396870710517202,0.0,0.0,0.008563601428023194,0.0,5.866003750424986,0.0014498406714543084,30x30,30,30,0.9,0.01,corner
0.002615022659301758,0.014176400000000002,1.0,1.0,0.8278725693405231,676.0,81.4,0.01679142265930176,0.0005199619601727677,0.003142290266037345,0.0,0.0,0.011220842511403602,0.0,9.707728879609277,0.0035516396385470205,30x30,30,30,0.9,0.05,corner
5.850791931152344e-05,0.0,1.0,1.0,0.9344444444444445,841.0,0.0,5.850791931152344e-05,9.486063767096103e-06,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,9.486063767096103e-06,30x30,30,30,1.0,0.0,corner
5.216598510742188e-05,0.0,1.0,1.0,0.8711111111111111,784.0,0.0,5.216598510742188e-05,2.388473469995154e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.388473469995154e-06,30x30,30,30,1.0,0.01,corner
7.960796356201171e-05,0.0,1.0,1.0,0.8100000000000002,729.0,0.0,7.960796356201171e-05,5.366001425286948e-05,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,5.366001425286948e-05,30x30,30,30,1.0,0.05,corner
0.004485869407653808,0.13586963636363633,1.0,1.0,0.9172020767262532,681.3,131.0,0.14035550577129013,0.0002840050570579144,0.004112966709331124,0.0,0.0,0.015627707626170394,15.9,4.516635916254486,0.004188542898037616,50x50,50,50,0.3,0.0,corner
0.004719281196594238,0.13509612727272724,1.0,1.0,0.8942879026833379,671.1,138.4,0.13981540846932147,0.0002105990177039007,0.0036783835583015655,0.0,0.0,0.020551858173573717,27.87633404879487,6.003332407921454,0.0037700507472185818,50x50,50,50,0.3,0.01,corner
0.007818365097045898,0.13583297272727263,1.0,1.0,0.7990702349107656,595.6,170.7,0.14365133782431855,0.007250153971428871,0.004887151982080204,0.0,0.0,0.019608501740449834,24.004999479275146,7.128113354878695,0.009007816304039863,50x50,50,50,0.3,0.05,corner
0.005813813209533692,0.11630409999999995,1.0,1.0,0.9212607540203859,1156.0,144.1,0.12211791320953365,0.00031227913042984547,0.004015842846076029,0.0,0.0,0.011582602286768448,0.0,5.8898217290508885,0.004158002035123427,50x50,50,50,0.5,0.0,corner
0.008568263053894043,0.11934169999999993,1.0,1.0,0.9046515571506,1142.6,161.7,0.12790996305389396,0.006606309330503458,0.004183525044951382,0.0,0.0,0.011176122041198234,26.799999999999997,6.542935121182236,0.009069127550873872,50x50,50,50,0.5,0.01,corner
0.010877513885498047,0.12211686363636351,1.0,1.0,0.8034678819289078,1005.1,215.5,0.13299437752186155,0.00914846647378793,0.005714339510107617,0.0,0.0,0.015168286690237202,28.870226878221793,13.283448347473632,0.006846987650215747,50x50,50,50,0.5,0.05,corner
0.0115692138671875,0.0785068909090909,1.0,1.0,0.9199984013865634,1608.1,132.8,0.09007610477627839,0.015963998386705706,0.004543868109663449,0.0,0.0,0.012620286916638402,24.3,4.354308211415448,0.018516402498134344,50x50,50,50,0.7,0.0,corner
0.009374022483825684,0.07774300909090906,1.0,1.0,0.9024802289269545,1584.2,152.1,0.08711703157473474,0.00817270638382823,0.0008887671026355895,0.0,0.0,0.012668135249013196,31.6,4.437341546466758,0.008261701865337229,50x50,50,50,0.7,0.01,corner
0.011553359031677247,0.0912235181818181,1.0,1.0,0.8121755671828103,1414.0,221.7,0.10277687721349535,0.009014284646652661,0.007716201601530026,0.0,0.0,0.012836937899255262,36.742346141747674,16.75141785043881,0.010059049552919414,50x50,50,50,0.7,0.05,corner
0.008689641952514648,0.0283479,1.0,1.0,0.9312358666971938,2088.7,97.9,0.037037541952514644,0.007137853906597388,0.0046163804406314495,0.0,0.0,0.01378896037071696,41.70143882409814,5.3188344587888805,0.007987454693207403,50x50,50,50,0.9,0.0,corner
0.008330416679382325,0.024459118181818187,1.0,1.0,0.8968715953670369,2025.0,107.3,0.032789534861200516,0.0073412841832228605,0.0018161328136391498,0.0,0.0,0.004293107492677617,0.0,5.550675634551167,0.007123283289816316,50x50,50,50,0.9,0.01,corner
0.010484886169433594,0.04603701818181814,1.0,1.0,0.8169551356762768,1840.5,205.2,0.05652190435125174,0.0073317437889875055,0.003021603408241096,0.0,0.0,0.009366493146445852,25.5,10.712609392673663,0.00735041395063058,50x50,50,50,0.9,0.05,corner
5.950927734375e-05,0.0,1.0,1.0,0.9216,2304.0,0.0,5.950927734375e-05,5.798230044680556e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.798230044680556e-06,50x50,50,50,1.0,0.0,corner
8.203983306884766e-05,0.0,1.0,1.0,0.9216,2304.0,0.0,8.203983306884766e-05,4.286517416094594e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.286517416094594e-05,50x50,50,50,1.0,0.01,corner
6.031990051269531e-05,0.0,1.0,1.0,0.8100000000000002,2025.0,0.0,6.031990051269531e-05,1.1905182929612578e-05,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,1.1905182929612578e-05,50x50,50,50,1.0,0.05,corner
0.014742779731750488,0.2669613363636363,1.0,1.0,0.9222099199832693,1361.7,182.7,0.28170411609538676,0.01326841818449526,0.006031520970830684,0.0,0.0,0.011021106267447693,21.9,6.679071791798618,0.016673498657885356,70x70,70,70,0.3,0.0,corner
0.025951218605041505,0.26814245454545454,1.0,1.0,0.8909095044658576,1317.9,202.0,0.29409367315049606,0.03054349300156826,0.007300563715356788,0.0,0.0,0.014497070470647666,33.45280257317763,8.54400374531753,0.034228859633971286,70x70,70,70,0.3,0.01,corner
